X,a,b,c,d,e,f,g,h
8,1,1,0,1,1,1,0,1
7,0,1,5,0,2,4,3,1
6,1,6,4,3,4,6,8,0
5,3,7,6,10,11,9,8,4
4,2,9,8,9,18,11,16,7
3,3,6,11,13,22,23,23,11
2,8,11,5,16,17,29,26,15
1,2,4,5,6,8,8,13,6
