X,a,b,c,d,e,f,g,h
8,5,0,0,1,0,0,1,0
7,9,6,9,3,15,6,3,5
6,2,18,24,40,20,8,6,5
5,27,98,71,101,152,69,110,21
4,128,16,100,221,180,83,34,86
3,37,184,745,83,109,745,200,31
2,9,13,59,351,277,47,19,50
1,1,60,27,46,45,47,25,4
