X,a,b,c,d,e,f,g,h
8,1,2,2,2,3,4,3,2
7,0,8,6,3,4,3,3,2
6,5,7,11,8,5,6,5,3
5,1,13,12,16,13,11,11,3
4,7,5,18,14,20,9,4,3
3,3,16,17,26,17,22,6,1
2,2,8,14,24,17,12,21,0
1,3,3,4,10,9,14,0,2
