X,a,b,c,d,e,f,g,h
8,0,633,7,16,72,41,174,0
7,9,3,38,1375,404,10,5,15
6,131,229,1587,21,35,2620,87,59
5,120,1,122,157,146,64,2,99
4,3,60,5,84,151,12,78,1
3,0,2,2,3,1,1,3,0
2,0,1,1,1,0,0,0,0
1,1,0,0,0,0,1,0,2
