X,a,b,c,d,e,f,g,h
8,11,17,19,26,22,10,4,10
7,57,60,50,38,43,16,12,18
6,33,27,32,45,31,21,12,19
5,33,23,35,45,41,13,20,13
4,26,26,45,49,42,27,8,15
3,34,39,51,74,74,72,48,38
2,34,53,95,146,126,74,37,18
1,189,194,273,383,375,300,88,97
