X,a,b,c,d,e,f,g,h
8,0,1,0,0,1,1,0,0
7,0,0,0,2,2,3,1,0
6,0,3,1,0,3,2,1,1
5,1,1,3,3,2,6,1,1
4,0,1,1,3,4,2,3,1
3,1,2,2,6,3,6,1,0
2,1,0,1,0,4,1,3,0
1,0,0,0,1,2,4,1,0
