X,a,b,c,d,e,f,g,h
8,0,0,0,0,0,0,0,0
7,815,677,215,22,122,1217,942,1253
6,755,576,481,463,693,421,1167,778
5,489,480,436,587,561,446,365,391
4,158,221,213,179,205,153,99,114
3,22,46,32,39,30,26,9,29
2,7,2,14,8,3,4,2,2
1,0,0,0,0,0,0,0,0
