X,a,b,c,d,e,f,g,h
8,0,0,0,0,0,0,0,0
7,4230,4385,1929,832,1361,4918,3672,4913
6,912,416,1189,1782,2207,91,1550,322
5,115,281,1076,1546,906,258,28,54
4,1,46,118,97,62,14,7,1
3,0,0,5,4,0,1,0,0
2,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0
