X,a,b,c,d,e,f,g,h
8,1,5,8,4,6,5,1,0
7,5,9,5,9,8,8,1,2
6,9,9,26,12,13,12,4,6
5,4,16,23,27,21,9,15,7
4,5,16,27,27,39,19,8,5
3,9,26,32,51,40,38,13,12
2,5,21,31,29,32,26,38,2
1,8,8,19,23,15,32,4,2
