X,a,b,c,d,e,f,g,h
8,0,0,0,0,0,0,0,0
7,11,15,10,12,4,3,3,3
6,36,25,33,37,18,31,21,24
5,111,93,101,178,152,91,120,84
4,244,231,212,216,245,285,271,284
3,234,287,188,64,138,249,462,382
2,263,219,71,7,16,324,320,324
1,0,0,0,0,0,0,0,0
