X,a,b,c,d,e,f,g,h
8,0,0,0,0,0,0,0,0
7,261,196,50,4,31,427,302,389
6,304,237,201,196,259,246,572,392
5,246,220,187,239,272,261,244,318
4,103,106,115,94,102,99,79,79
3,35,27,23,35,18,24,19,17
2,3,5,10,7,5,3,4,7
1,0,0,0,0,0,0,0,0
