X,a,b,c,d,e,f,g,h
8,0,0,0,0,0,0,0,0
7,0,0,0,0,0,0,0,0
6,0,0,0,0,0,0,0,0
5,1,0,0,0,1,0,0,0
4,0,0,1,2,2,1,1,1
3,0,5,6,4,22,17,13,7
2,8,19,33,60,77,133,240,169
1,17,248,242,16,143,117,2947,441
