X,a,b,c,d,e,f,g,h
8,14,8,20,10,7,7,6,5
7,44,29,26,16,5,12,12,19
6,19,20,22,19,11,13,6,9
5,18,18,14,17,18,5,8,9
4,15,13,18,18,20,14,6,3
3,18,19,20,23,24,27,12,7
2,14,19,28,42,39,25,15,14
1,17,27,42,37,41,36,20,24
