X,a,b,c,d,e,f,g,h
8,3,4,26,22,18,36,4,2
7,4,20,24,50,42,20,63,5
6,16,25,33,35,39,36,31,11
5,9,14,32,23,32,22,12,3
4,16,10,18,29,24,13,6,10
3,10,8,15,19,8,11,10,11
2,3,8,3,8,9,9,2,2
1,2,5,2,5,3,4,4,0
