X,a,b,c,d,e,f,g,h
8,1,6,6,8,14,24,31,9
7,3,7,18,24,24,44,65,29
6,2,14,18,26,30,44,29,16
5,3,9,14,20,13,23,25,10
4,3,3,11,18,10,9,10,8
3,3,7,4,5,9,9,4,0
2,2,2,3,1,2,2,5,1
1,0,1,0,1,0,1,1,0
