X,a,b,c,d,e,f,g,h
8,3,2,1,0,0,1,0,2
7,6,18,6,6,6,8,2,14
6,15,8,14,17,12,7,8,31
5,16,27,19,34,26,24,28,55
4,55,29,53,62,77,77,81,59
3,44,189,100,207,146,195,96,54
2,26,69,502,502,481,99,26,10
1,19,51,69,372,57,14,1,1
