X,a,b,c,d,e,f,g,h
8,10,18,18,5,4,7,8,6
7,45,30,29,16,9,7,8,17
6,22,13,16,22,9,13,1,12
5,14,17,11,15,12,4,6,10
4,11,12,16,20,19,9,3,5
3,17,12,21,25,23,26,15,5
2,17,19,24,29,30,23,17,12
1,17,24,25,34,39,32,21,23
