X,a,b,c,d,e,f,g,h
8,2,0,2,1,2,2,0,0
7,12,12,19,5,9,10,7,12
6,28,34,25,42,26,22,12,51
5,21,65,36,59,61,26,93,26
4,21,31,131,102,80,140,32,44
3,77,106,114,307,393,171,112,66
2,39,289,144,243,275,104,608,26
1,21,80,171,39,45,153,10,14
