X,a,b,c,d,e,f,g,h
8,0,0,4869,0,0,3144,0,0
7,0,203,0,70,568,0,1208,0
6,25,15,10,105,23,3,62,0
5,13,0,259,2,0,244,0,12
4,0,328,0,0,2,0,179,0
3,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0
