X,a,b,c,d,e,f,g,h
8,0,2,1,1,4,3,2,0
7,0,3,3,3,2,1,3,1
6,4,2,10,4,4,2,3,2
5,2,5,10,8,15,3,11,3
4,2,3,12,15,13,8,2,1
3,2,9,11,10,10,16,5,3
2,3,4,13,10,16,5,10,0
1,2,2,4,5,4,10,1,1
