X,a,b,c,d,e,f,g,h
8,44,49,46,54,49,43,23,21
7,24,23,25,41,44,20,24,7
6,16,23,17,19,24,19,9,8
5,15,15,18,21,21,14,7,7
4,25,22,20,17,18,12,17,8
3,21,19,15,13,22,12,8,11
2,30,28,24,24,19,18,9,13
1,19,18,16,13,5,8,9,11
