X,a,b,c,d,e,f,g,h
8,5,1,0,0,0,0,0,0
7,4,5,11,4,10,4,3,3
6,1,18,19,38,17,10,5,4
5,26,124,76,118,182,64,139,17
4,139,19,120,274,204,93,28,103
3,57,213,1107,82,112,1071,228,35
2,16,8,72,483,349,49,10,58
1,2,82,27,47,47,49,35,1
