X,a,b,c,d,e,f,g,h
8,3,2,8,16,12,9,3,2
7,13,11,20,25,21,10,3,2
6,3,16,13,14,14,10,10,5
5,5,7,14,10,12,9,11,12
4,4,7,14,8,14,13,5,17
3,6,7,7,2,5,3,1,5
2,1,9,10,6,9,5,2,2
1,5,10,6,9,6,5,2,5
