X,a,b,c,d,e,f,g,h
8,21,6,14,8,8,8,4,3
7,21,19,21,18,13,8,6,13
6,15,19,12,9,8,8,6,6
5,12,11,14,7,11,8,7,5
4,8,11,9,5,10,5,7,10
3,17,13,8,12,14,18,10,4
2,9,10,20,15,21,13,6,9
1,9,18,9,19,22,14,15,14
