X,a,b,c,d,e,f,g,h
8,5,32,39,26,59,90,25,5
7,7,19,53,191,92,33,39,35
6,28,91,151,59,92,284,78,21
5,49,21,114,120,120,77,36,46
4,27,58,74,60,57,57,46,19
3,7,22,28,32,20,12,11,8
2,2,4,9,8,10,11,9,0
1,3,1,1,4,1,2,0,1
