X,a,b,c,d,e,f,g,h
8,0,0,0,0,0,0,0,0
7,0,0,0,0,0,0,0,0
6,0,0,0,0,0,0,0,0
5,0,1,0,20,26,0,1,0
4,0,11,1122,1613,1464,60,0,0
3,4,33,41,42,9,0,266,0
2,3269,3222,2088,1588,1720,3204,3006,3273
1,0,0,0,0,0,0,0,0
