X,a,b,c,d,e,f,g,h
8,6,3,5,9,10,5,0,4
7,9,10,10,9,9,11,3,6
6,4,6,9,10,21,9,4,9
5,5,9,14,9,14,9,7,13
4,6,13,17,23,21,19,25,9
3,9,12,28,35,29,21,18,13
2,6,11,24,26,38,17,9,4
1,4,8,12,22,12,2,3,5
