X,a,b,c,d,e,f,g,h
8,22,11,122,46,52,108,8,7
7,15,167,43,160,136,39,278,24
6,60,48,86,89,123,103,63,78
5,16,24,64,60,58,53,33,16
4,19,42,36,49,34,21,25,20
3,14,12,20,24,16,14,8,18
2,2,7,12,8,8,6,1,2
1,1,3,5,2,0,3,3,0
