X,a,b,c,d,e,f,g,h
8,15,67,75,30,77,162,1583,366
7,10,25,49,77,151,213,363,210
6,9,10,24,41,66,78,40,28
5,1,3,4,12,14,12,6,5
4,0,1,2,1,2,1,0,2
3,1,0,0,1,0,0,1,0
2,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0
