X,a,b,c,d,e,f,g,h
8,0,0,0,0,0,0,0,0
7,2549,2416,838,120,477,3563,2681,3479
6,1536,1018,1234,1384,1757,500,1982,1180
5,701,744,935,1247,1122,632,290,341
4,134,309,278,244,248,133,69,60
3,13,15,25,19,11,9,5,7
2,1,4,2,1,1,5,2,0
1,0,0,0,0,0,0,0,0
