X,a,b,c,d,e,f,g,h
8,13,20,22,24,13,8,8,11
7,53,58,53,37,33,12,11,17
6,39,32,33,42,26,20,9,16
5,34,28,36,47,35,19,16,14
4,32,31,38,42,36,24,9,14
3,27,31,44,61,72,56,41,27
2,35,47,85,123,98,71,34,24
1,140,155,211,291,267,206,77,76
