X,a,b,c,d,e,f,g,h
8,0,0,0,0,0,0,0,0
7,13,6,13,7,5,0,7,0
6,23,30,15,28,9,16,20,19
5,44,68,43,69,64,66,63,54
4,92,107,77,83,116,135,148,138
3,100,101,48,30,49,112,157,167
2,55,44,14,2,6,94,101,80
1,0,0,0,0,0,0,0,0
