X,a,b,c,d,e,f,g,h
8,20,18,18,15,15,7,4,10
7,45,61,30,31,26,19,12,21
6,32,25,27,28,17,11,17,16
5,28,25,23,19,27,13,14,12
4,20,19,31,15,29,21,10,14
3,21,24,32,44,52,37,17,16
2,16,39,51,85,76,41,22,24
1,57,70,84,124,107,86,48,44
