X,a,b,c,d,e,f,g,h
8,30,18,324,44,48,185,8,15
7,21,487,39,357,411,45,741,25
6,126,76,141,191,270,196,98,90
5,11,40,106,60,66,107,51,26
4,19,52,36,47,45,21,46,14
3,7,10,18,15,13,9,8,30
2,8,12,9,3,10,8,5,3
1,0,0,1,1,1,3,1,1
