X,a,b,c,d,e,f,g,h
8,2,1,2,0,1,0,0,1
7,8,6,6,3,3,3,2,2
6,3,4,6,17,2,1,1,3
5,2,6,11,9,15,6,4,2
4,15,7,12,24,14,10,4,9
3,24,11,25,34,37,45,15,23
2,21,15,45,61,40,53,10,10
1,2395,417,764,1381,1095,2033,106,842
