X,a,b,c,d,e,f,g,h
8,4,0,0,0,0,0,0,2
7,3,6,2,0,1,1,5,7
6,3,0,6,2,8,1,4,16
5,4,12,5,16,2,4,6,31
4,74,19,27,62,50,25,38,34
3,23,212,51,226,70,164,38,13
2,5,25,658,608,592,33,3,2
1,6,18,65,1464,54,3,1,0
