X,a,b,c,d,e,f,g,h
8,2,232,20,33,95,68,65,2
7,12,13,87,1039,369,31,20,41
6,135,274,977,38,62,1642,154,46
5,156,2,193,191,178,85,13,125
4,12,104,53,61,149,24,118,9
3,0,8,7,13,5,1,6,3
2,1,3,6,1,0,5,0,0
1,1,0,0,2,0,3,0,0
