X,a,b,c,d,e,f,g,h
8,12,41,107,1744,79,12,0,0
7,3,25,819,311,409,20,5,2
6,24,285,45,109,45,102,24,13
5,189,13,33,41,24,21,25,24
4,12,27,4,12,8,10,4,32
3,7,3,4,3,3,2,3,9
2,2,6,1,1,1,1,1,2
1,2,0,0,0,0,0,0,1
