X,a,b,c,d,e,f,g,h
8,6,6,13,19,7,2,1,2
7,27,36,44,37,20,20,6,14
6,25,21,30,61,13,9,5,10
5,21,25,42,38,52,19,14,14
4,21,23,42,54,36,32,26,25
3,34,53,60,78,103,71,58,45
2,35,51,114,170,133,96,36,14
1,624,362,589,900,800,761,156,257
