X,a,b,c,d,e,f,g,h
8,8,40,34,25,68,80,28,5
7,7,19,55,228,108,40,45,47
6,27,115,183,68,105,327,89,21
5,58,17,135,122,116,70,25,51
4,28,48,76,54,68,66,58,24
3,5,21,33,31,25,10,11,5
2,7,8,10,8,6,7,3,1
1,2,1,2,3,0,0,0,0
