X,a,b,c,d,e,f,g,h
8,27,14,143,52,45,119,7,6
7,17,190,40,176,159,41,324,26
6,67,58,96,92,126,111,68,78
5,14,32,67,64,50,57,38,14
4,18,39,36,53,34,28,30,16
3,17,10,24,20,14,16,7,17
2,6,9,13,5,9,5,1,1
1,0,3,3,3,1,4,3,0
