X,a,b,c,d,e,f,g,h
8,2,2,13,20,14,23,3,1
7,2,12,16,19,29,13,27,4
6,10,9,21,17,26,25,16,3
5,10,9,21,12,19,13,4,3
4,4,4,10,21,14,8,9,5
3,1,5,14,13,8,5,4,5
2,3,5,2,6,3,6,2,2
1,0,6,2,6,5,1,3,1
