X,a,b,c,d,e,f,g,h
8,0,0,0,0,0,0,0,0
7,78,60,16,2,10,145,99,120
6,116,114,79,92,102,113,276,161
5,135,88,100,109,141,157,129,192
4,53,68,36,44,51,68,58,79
3,31,18,18,15,12,16,11,17
2,4,7,10,4,2,2,4,6
1,0,0,0,0,0,0,0,0
