X,a,b,c,d,e,f,g,h
8,0,0,0,0,0,0,0,0
7,1,4,2,3,3,2,1,4
6,2,8,7,8,5,5,5,7
5,5,3,15,10,17,11,14,7
4,3,6,24,31,31,34,24,19
3,5,18,34,57,40,53,50,33
2,5,8,21,41,45,54,92,37
1,2,12,10,15,15,37,56,38
