X,a,b,c,d,e,f,g,h
8,6,72,23,32,98,82,33,2
7,17,26,82,441,224,50,47,55
6,61,187,360,60,115,652,136,26
5,102,14,187,168,164,84,16,95
4,39,64,79,81,121,50,93,33
3,1,14,18,31,20,7,5,6
2,3,4,9,8,7,11,4,0
1,3,0,0,1,0,0,1,0
