X,a,b,c,d,e,f,g,h
8,0,0,0,0,0,0,0,0
7,0,1,0,0,0,0,2,0
6,0,0,0,1,1,0,0,0
5,0,2,0,1,4,0,0,0
4,5,3,0,5,1,5,0,2
3,11,4,7,5,7,8,2,8
2,4,4,7,12,7,13,3,3
1,3878,265,409,844,755,2604,45,1460
