X,a,b,c,d,e,f,g,h
8,4,8,8,10,20,40,58,13
7,4,6,25,40,56,61,96,44
6,0,14,28,38,55,58,38,23
5,3,14,14,23,27,32,27,15
4,3,6,10,17,13,12,16,10
3,7,9,2,6,7,7,10,5
2,3,2,1,0,6,2,1,2
1,1,0,0,0,0,0,0,0
