X,a,b,c,d,e,f,g,h
8,1,2,1,1,1,0,2,1
7,17,13,7,4,7,3,3,8
6,10,8,12,8,7,3,10,23
5,8,11,15,13,18,8,13,30
4,24,21,30,43,37,41,45,39
3,18,77,53,134,82,72,49,27
2,14,37,161,168,188,51,19,4
1,13,16,37,114,32,13,1,3
