X,a,b,c,d,e,f,g,h
8,31,10,705,31,51,247,4,13
7,31,749,42,487,790,35,1098,28
6,130,81,150,269,386,220,102,62
5,17,31,125,49,55,163,34,48
4,13,80,20,38,34,16,87,19
3,15,3,8,7,8,4,5,26
2,3,6,4,0,4,4,4,7
1,2,0,0,1,1,2,0,1
