X,a,b,c,d,e,f,g,h
8,32,9,598,35,50,231,6,14
7,30,705,43,453,718,42,1029,30
6,126,80,172,243,392,219,110,65
5,16,32,135,59,63,146,37,38
4,12,71,18,39,38,14,81,20
3,13,5,9,8,11,3,8,27
2,5,9,2,0,6,2,2,5
1,2,0,0,1,0,4,0,1
