X,a,b,c,d,e,f,g,h
8,0,0,0,0,0,0,0,0
7,11,4,9,13,5,6,2,4
6,33,25,30,54,33,48,15,36
5,160,132,183,380,386,149,159,139
4,445,422,454,519,555,506,378,395
3,607,651,482,169,342,474,984,846
2,928,802,278,16,73,1002,1041,1062
1,0,0,0,0,0,0,0,0
