X,a,b,c,d,e,f,g,h
8,2,1,4,4,3,2,0,0
7,6,9,6,11,8,6,3,2
6,9,17,34,33,13,13,2,9
5,19,31,38,43,40,35,25,8
4,17,20,48,62,54,25,15,18
3,13,38,65,60,48,116,42,7
2,3,5,16,64,60,29,11,18
1,2,16,15,18,19,33,11,0
