X,a,b,c,d,e,f,g,h
8,0,0,0,0,0,0,0,0
7,0,0,0,0,0,0,0,0
6,0,0,0,0,0,0,0,0
5,0,1,0,30,37,0,1,0
4,0,15,1790,2581,2429,84,0,0
3,8,52,84,69,16,0,417,0
2,5303,5235,3400,2621,2745,5215,4893,5311
1,0,0,0,0,0,0,0,0
