X,a,b,c,d,e,f,g,h
8,3,0,0,1,0,2,0,3
7,3,3,10,1,5,5,3,10
6,16,15,8,27,4,8,3,64
5,9,87,26,38,44,26,233,10
4,29,23,230,95,52,354,19,94
3,88,199,115,719,811,180,145,41
2,41,526,194,397,652,73,1120,37
1,14,47,659,20,31,277,9,10
