X,a,b,c,d,e,f,g,h
8,4,1,2,0,2,0,0,1
7,7,7,10,7,10,9,1,4
6,3,30,41,65,22,13,9,8
5,38,75,75,72,125,66,76,18
4,82,28,93,175,152,81,28,55
3,26,121,373,89,117,400,160,24
2,17,15,50,215,209,50,22,40
1,1,36,27,32,48,47,29,7
