X,a,b,c,d,e,f,g,h
8,19,47,60,144,57,42,7,5
7,42,73,252,188,226,69,39,6
6,24,120,94,98,60,105,62,29
5,50,37,55,37,44,38,42,35
4,24,26,22,30,23,26,19,32
3,16,16,12,12,15,13,7,15
2,32,18,9,12,7,8,3,8
1,6,2,4,3,1,3,1,5
