X,a,b,c,d,e,f,g,h
8,2,2,2650,7,4,781,1,4
7,26,630,13,306,1344,2,1499,10
6,68,79,40,371,354,69,64,2
5,22,0,221,13,5,239,2,63
4,3,181,2,10,17,3,247,3
3,1,1,4,0,1,0,0,11
2,1,1,3,0,0,1,1,2
1,0,0,0,1,0,0,0,0
