X,a,b,c,d,e,f,g,h
8,0,0,0,0,0,0,0,0
7,3798,3866,1624,448,1075,4731,3504,4592
6,1153,627,1328,1874,2199,149,1625,544
5,256,452,1010,1511,996,306,66,106
4,4,80,122,122,71,15,12,4
3,0,0,6,7,3,3,1,0
2,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0
