X,a,b,c,d,e,f,g,h
8,0,0,0,0,0,0,0,0
7,0,0,0,0,0,0,0,0
6,0,0,0,0,0,0,0,0
5,0,0,0,0,0,0,57,0
4,0,0,21,0,0,36,0,0
3,0,0,0,1,0,0,0,0
2,0,40,0,0,0,0,23,0
1,0,0,5178,0,0,5266,0,0
