X,a,b,c,d,e,f,g,h
8,2,0,0,1,0,0,0,0
7,0,0,3,0,1,2,1,1
6,0,4,7,14,2,2,1,0
5,3,79,7,86,208,22,120,9
4,95,2,90,297,142,51,6,72
3,80,219,2142,47,51,2193,178,25
2,15,2,54,698,409,12,4,39
1,0,303,11,33,35,58,92,2
