X,a,b,c,d,e,f,g,h
8,4,0,0,0,1,2,0,3
7,7,10,10,3,4,8,3,8
6,18,21,20,34,8,7,5,75
5,11,82,26,31,50,30,180,16
4,26,25,191,102,67,297,23,73
3,88,189,125,612,711,193,144,49
2,40,486,192,356,533,90,1002,35
1,17,64,455,24,45,221,11,13
