X,a,b,c,d,e,f,g,h
8,9,11,7,8,5,6,6,7
7,10,7,6,13,8,11,9,6
6,3,5,6,7,9,4,5,5
5,4,5,7,7,7,2,3,2
4,9,9,10,8,9,8,9,4
3,17,19,13,6,2,5,7,4
2,19,9,8,5,3,4,12,8
1,9,6,7,5,4,3,7,4
