X,a,b,c,d,e,f,g,h
8,14,43,48,83,44,49,7,5
7,26,61,124,98,142,61,40,9
6,16,68,81,75,59,75,53,30
5,37,34,28,31,37,38,33,22
4,31,23,20,24,30,33,27,29
3,20,8,17,17,14,19,8,17
2,19,25,14,16,12,6,3,7
1,9,9,10,9,11,2,5,4
