X,a,b,c,d,e,f,g,h
8,17,21,20,18,12,5,8,4
7,47,57,33,38,35,16,10,25
6,38,37,36,42,22,14,9,13
5,31,24,29,50,29,10,22,12
4,24,27,37,42,31,22,10,17
3,30,27,33,57,72,59,39,22
2,38,45,84,111,98,62,34,22
1,108,138,182,241,224,175,65,71
